Country,Year,Subject Area,Number of Documents
Tunisia,2024,CHEM,1
Tunisia,2024,DECI,1
Tunisia,2024,DENT,1
Tunisia,2024,ENER,2
Tunisia,2024,ENGI,2
Tunisia,2024,ENVI,3
Tunisia,2024,HEAL,1
Tunisia,2024,MATE,2
Tunisia,2024,MATH,2
Tunisia,2024,MULT,1
Tunisia,2024,PHYS,1
Tunisia,2024,VETE,1
Turkey,2024,AGRI,3
Turkey,2024,ARTS,2
Turkey,2024,BIOC,1
Turkey,2024,BUSI,2
Turkey,2024,CHEM,2
Turkey,2024,COMP,2
Turkey,2024,DECI,6
Turkey,2024,DENT,23
Turkey,2024,EART,2
Turkey,2024,ECON,1
Turkey,2024,ENER,5
Turkey,2024,ENGI,6
Turkey,2024,ENVI,5
Turkey,2024,IMMU,1
Turkey,2024,MATE,4
Turkey,2024,MATH,5
Turkey,2024,MULT,2
Turkey,2024,NURS,9
Turkey,2024,PHAR,1
Turkey,2024,PHYS,2
Turkey,2024,PSYC,1
Turkey,2024,SOCI,2
Turkey,2024,VETE,2
Uganda,2024,BUSI,1
Uganda,2024,COMP,1
Uganda,2024,DENT,3
Uganda,2024,SOCI,1
Uganda,2024,VETE,1
Ukraine,2024,AGRI,1
Ukraine,2024,BIOC,4
Ukraine,2024,ENER,1
Ukraine,2024,ENGI,1
Ukraine,2024,ENVI,1
Ukraine,2024,MATH,4
Ukraine,2024,MEDI,1
Ukraine,2024,MULT,1
Ukraine,2024,SOCI,1
United Arab Emirates,2024,AGRI,1
United Arab Emirates,2024,ARTS,1
United Arab Emirates,2024,CENG,2
United Arab Emirates,2024,CHEM,2
United Arab Emirates,2024,COMP,2
United Arab Emirates,2024,ENER,1
United Arab Emirates,2024,ENGI,1
United Arab Emirates,2024,ENVI,1
United Arab Emirates,2024,HEAL,2
United Arab Emirates,2024,IMMU,1
United Arab Emirates,2024,MATH,1
United Arab Emirates,2024,MEDI,1
United Arab Emirates,2024,MULT,2
United Arab Emirates,2024,NURS,1
United Arab Emirates,2024,PHAR,2
United Arab Emirates,2024,PHYS,1
United Arab Emirates,2024,SOCI,2
United Kingdom,2024,ARTS,22
United Kingdom,2024,BIOC,8
United Kingdom,2024,BUSI,23
United Kingdom,2024,CENG,4
United Kingdom,2024,CHEM,2
United Kingdom,2024,COMP,8
United Kingdom,2024,DECI,6
United Kingdom,2024,DENT,5
United Kingdom,2024,EART,39
United Kingdom,2024,ECON,32
United Kingdom,2024,ENER,3
United Kingdom,2024,ENGI,5
United Kingdom,2024,ENVI,4
United Kingdom,2024,HEAL,46
United Kingdom,2024,MATH,6
United Kingdom,2024,MEDI,8
United Kingdom,2024,MULT,3
United Kingdom,2024,NEUR,9
United Kingdom,2024,NURS,16
United Kingdom,2024,PHAR,10
United Kingdom,2024,PHYS,3
United Kingdom,2024,PSYC,23
United Kingdom,2024,SOCI,37
United Kingdom,2024,VETE,13
United States,2024,AGRI,4
United States,2024,ARTS,46
United States,2024,BIOC,37
United States,2024,BUSI,22
United States,2024,CENG,7
United States,2024,CHEM,2
United States,2024,COMP,40
United States,2024,DECI,21
United States,2024,DENT,14
United States,2024,EART,24
United States,2024,ECON,16
United States,2024,ENER,9
United States,2024,ENGI,11
United States,2024,ENVI,8
United States,2024,HEAL,63
United States,2024,IMMU,3
United States,2024,MATE,6
United States,2024,MATH,9
United States,2024,MEDI,35
United States,2024,MULT,28
United States,2024,NEUR,48
United States,2024,NURS,67
United States,2024,PHAR,8
United States,2024,PHYS,8
United States,2024,PSYC,63
United States,2024,SOCI,58
United States,2024,VETE,66
Uruguay,2024,MULT,1
Venezuela,2024,ARTS,4
Venezuela,2024,DENT,1
Venezuela,2024,SOCI,4
Viet Nam,2024,AGRI,5
Viet Nam,2024,BUSI,3
Viet Nam,2024,CENG,1
Viet Nam,2024,CHEM,2
Viet Nam,2024,COMP,1
Viet Nam,2024,DECI,1
Viet Nam,2024,ECON,7
Viet Nam,2024,NEUR,1
Viet Nam,2024,NURS,1
Viet Nam,2024,PHYS,1
Viet Nam,2024,SOCI,4
Viet Nam,2024,VETE,1
Yemen,2024,AGRI,1
Yemen,2024,CHEM,1
Zambia,2024,VETE,1
