,Country,Subject Area,Year2018,Year2019,Year2020,Year2021,Year2022,Year2023,Year2024
333,China,MATH,0.4132231404958678,,,0.3076923076923077,1.006711409395973,,5.6442080378250585
334,China,MEDI,11.983471074380166,17.741935483870968,17.98780487804878,18.153846153846157,15.771812080536913,17.937219730941703,4.137115839243498
335,China,MULT,0.8264462809917356,1.2096774193548387,0.9146341463414632,2.4615384615384617,5.369127516778524,5.829596412556054,2.7186761229314422
336,China,NEUR,0.4132231404958678,0.4032258064516129,0.3048780487804878,0.3076923076923077,1.342281879194631,3.1390134529147984,3.4574468085106385
337,China,NURS,0.8264462809917356,0.4032258064516129,,1.5384615384615383,0.3355704697986577,0.4484304932735426,1.0342789598108746
338,China,PHAR,0.4132231404958678,0.4032258064516129,0.6097560975609756,0.3076923076923077,1.342281879194631,1.345291479820628,5.526004728132388
339,China,PHYS,56.19834710743802,40.7258064516129,27.743902439024392,24.615384615384617,23.825503355704697,13.452914798206278,5.200945626477541
340,China,PSYC,,,1.829268292682927,2.4615384615384617,5.369127516778524,3.587443946188341,1.8617021276595744
341,China,SOCI,1.2396694214876034,1.2096774193548387,1.524390243902439,1.5384615384615383,0.3355704697986577,1.7937219730941705,
342,China,VETE,,,,,0.3355704697986577,,1.566193853427896
343,Colombia,AGRI,,0.8333333333333334,,,1.2048192771084338,,
344,Colombia,BIOC,,,,2.1739130434782608,,,
345,Colombia,CENG,,,,,,,10.0
346,Colombia,CHEM,,,,2.1739130434782608,,,
347,Colombia,COMP,,,0.99009900990099,,,,10.0
348,Colombia,EART,,0.8333333333333334,,3.260869565217391,,,
349,Colombia,ENER,,0.8333333333333334,,1.0869565217391304,,,10.0
350,Colombia,ENGI,12.925170068027212,17.5,13.861386138613865,15.217391304347828,9.63855421686747,12.5,10.0
351,Colombia,ENVI,,,,2.1739130434782608,,,10.0
352,Colombia,IMMU,,,,,,2.5,
353,Colombia,MATH,,,,,2.409638554216868,,10.0
354,Colombia,MEDI,0.6802721088435374,,5.9405940594059405,5.434782608695652,7.228915662650602,12.5,
355,Colombia,MULT,,,0.99009900990099,,6.024096385542169,,
356,Colombia,NEUR,,,,,1.2048192771084338,,
357,Colombia,NURS,,,,,,,10.0
358,Colombia,PHYS,86.39455782312925,80.0,75.24752475247524,63.04347826086957,66.26506024096386,62.5,10.0
359,Colombia,PSYC,,,2.9702970297029703,5.434782608695652,6.024096385542169,7.5,
360,Colombia,SOCI,,,,,,2.5,20.0
361,Congo,MULT,,,,,100.0,,
362,Costa Rica,BIOC,33.33333333333333,,,,,,
363,Costa Rica,EART,,,,33.33333333333333,,,
364,Costa Rica,ENVI,33.33333333333333,,,,,,
365,Costa Rica,HEAL,33.33333333333333,,,,,,
366,Costa Rica,IMMU,,,,33.33333333333333,,,
367,Costa Rica,MEDI,,,66.66666666666666,,33.33333333333333,33.33333333333333,
368,Costa Rica,MULT,,,,,50.0,,
369,Costa Rica,PHYS,,,33.33333333333333,,,33.33333333333333,
370,Costa Rica,PSYC,,,,33.33333333333333,16.666666666666664,33.33333333333333,
371,Cote d'Ivoire,CHEM,,,,66.66666666666666,,,
372,Cote d'Ivoire,IMMU,,,,33.33333333333333,,50.0,
373,Cote d'Ivoire,MEDI,,50.0,50.0,,100.0,50.0,
374,Cote d'Ivoire,PHAR,,50.0,50.0,,,,
375,Croatia,AGRI,,,,,,,9.090909090909092
376,Croatia,BIOC,,,,1.2345679012345678,1.36986301369863,,9.090909090909092
377,Croatia,BUSI,,,,,,,9.090909090909092
378,Croatia,CHEM,,,1.0,,,,9.090909090909092
379,Croatia,COMP,,,1.0,,,,
380,Croatia,DENT,,,1.0,,,,
381,Croatia,EART,,,2.0,,,,
382,Croatia,ECON,,,,,,,9.090909090909092
383,Croatia,ENER,,,,,1.36986301369863,,9.090909090909092
384,Croatia,ENGI,12.666666666666668,17.796610169491526,14.000000000000002,17.28395061728395,10.95890410958904,12.195121951219512,9.090909090909092
385,Croatia,ENVI,,,,,,,9.090909090909092
386,Croatia,HEAL,0.6666666666666667,,,,,,
387,Croatia,MATH,,,,,,,9.090909090909092
388,Croatia,MEDI,,0.847457627118644,2.0,3.7037037037037033,2.73972602739726,12.195121951219512,
389,Croatia,MULT,,,1.0,,2.73972602739726,2.4390243902439024,
390,Croatia,NEUR,0.6666666666666667,,,1.2345679012345678,1.36986301369863,4.878048780487805,
391,Croatia,PHAR,,,,,,2.4390243902439024,9.090909090909092
392,Croatia,PHYS,86.0,80.50847457627118,76.0,71.60493827160494,75.34246575342466,60.97560975609756,
393,Croatia,PSYC,,0.847457627118644,2.0,4.938271604938271,4.10958904109589,2.4390243902439024,
394,Croatia,SOCI,,,,,,2.4390243902439024,9.090909090909092
395,Cuba,BIOC,,,,,14.285714285714285,,
396,Cuba,MEDI,100.0,100.0,100.0,,28.57142857142857,100.0,
397,Cuba,MULT,,,,,14.285714285714285,,
398,Cuba,NEUR,,,,,42.85714285714285,,
399,Cuba,PHAR,,,,,,,50.0
400,Cuba,VETE,,,,,,,50.0
401,Cyprus,BIOC,,,,1.3333333333333337,,,50.0
402,Cyprus,COMP,,,1.0526315789473684,,,,
403,Cyprus,DENT,,,,,,,50.0
404,Cyprus,ENGI,12.925170068027212,18.103448275862068,14.736842105263156,18.666666666666668,11.428571428571429,14.705882352941178,
405,Cyprus,MEDI,,,2.1052631578947367,,4.285714285714286,2.941176470588235,
406,Cyprus,MULT,,,1.0526315789473684,,1.4285714285714286,,
407,Cyprus,PHYS,87.07482993197279,81.89655172413794,80.0,77.33333333333333,78.57142857142857,73.52941176470588,
408,Cyprus,PSYC,,,1.0526315789473684,2.666666666666667,4.285714285714286,5.88235294117647,
409,Cyprus,SOCI,,,,,,2.941176470588235,
410,Czech Republic,AGRI,1.2987012987012987,1.639344262295082,0.9433962264150944,3.061224489795918,5.555555555555555,,
411,Czech Republic,ARTS,,,,,1.1111111111111112,,
412,Czech Republic,BIOC,0.6493506493506493,,1.8867924528301887,3.061224489795918,1.1111111111111112,,21.428571428571427
413,Czech Republic,CENG,,,,,2.2222222222222223,2.2222222222222223,7.142857142857142
414,Czech Republic,CHEM,,,,2.0408163265306123,,,7.142857142857142
415,Czech Republic,COMP,,0.819672131147541,0.9433962264150944,,,2.2222222222222223,
416,Czech Republic,DENT,,,,,1.1111111111111112,,7.142857142857142
417,Czech Republic,EART,,,,1.020408163265306,,,
418,Czech Republic,ENER,,,,,,,7.142857142857142
419,Czech Republic,ENGI,12.987012987012983,17.21311475409836,13.20754716981132,16.3265306122449,10.0,11.11111111111111,7.142857142857142
420,Czech Republic,ENVI,,,,,,,7.142857142857142
421,Czech Republic,IMMU,,,1.8867924528301887,1.020408163265306,,,
422,Czech Republic,MATE,,,0.9433962264150944,,2.2222222222222223,4.444444444444445,
423,Czech Republic,MATH,,,,,2.2222222222222223,,7.142857142857142
424,Czech Republic,MEDI,1.948051948051948,2.459016393442623,3.7735849056603774,5.1020408163265305,2.2222222222222223,13.333333333333334,
425,Czech Republic,MULT,,,0.9433962264150944,,2.2222222222222223,,7.142857142857142
426,Czech Republic,NEUR,0.6493506493506493,,,1.020408163265306,,2.2222222222222223,14.285714285714285
427,Czech Republic,PHYS,82.46753246753246,77.8688524590164,71.69811320754717,63.26530612244898,63.33333333333333,55.55555555555556,7.142857142857142
428,Czech Republic,PSYC,,,2.8301886792452837,4.081632653061225,5.555555555555555,4.444444444444445,
429,Czech Republic,SOCI,,,,,1.1111111111111112,4.444444444444445,
430,Czech Republic,VETE,,,0.9433962264150944,,,,
431,Democratic Republic Congo,IMMU,,,,50.0,,,
432,Democratic Republic Congo,MEDI,,100.0,50.0,50.0,100.0,100.0,
433,Democratic Republic Congo,PHAR,,,25.0,,,,
434,Democratic Republic Congo,PSYC,,,25.0,,,,
435,Denmark,AGRI,21.73913043478261,26.666666666666668,6.666666666666667,,6.25,2.702702702702702,
436,Denmark,BIOC,4.3478260869565215,,6.666666666666667,9.375,,5.405405405405405,
437,Denmark,BUSI,,6.666666666666667,3.333333333333333,,,2.702702702702702,
438,Denmark,CENG,,,,12.5,3.125,2.702702702702702,2.3255813953488373
439,Denmark,CHEM,,,,3.125,3.125,,
440,Denmark,COMP,,,6.666666666666667,,,,2.3255813953488373
441,Denmark,DENT,,,6.666666666666667,,,2.702702702702702,
442,Denmark,EART,,,3.333333333333333,,,,
443,Denmark,ECON,,,,,,,2.3255813953488373
444,Denmark,ENER,,,,,12.5,,11.627906976744184
445,Denmark,ENGI,,,,,15.625,,11.627906976744184
446,Denmark,ENVI,4.3478260869565215,,,9.375,,2.702702702702702,11.627906976744184
447,Denmark,HEAL,4.3478260869565215,,3.333333333333333,,3.125,,9.30232558139535
448,Denmark,IMMU,,,,3.125,,,
449,Denmark,MATE,,,3.333333333333333,,,,
450,Denmark,MATH,,,,,,,11.627906976744184
451,Denmark,MEDI,21.73913043478261,40.0,23.33333333333333,31.25,18.75,51.35135135135135,
452,Denmark,MULT,,,6.666666666666667,,6.25,8.108108108108109,2.3255813953488373
453,Denmark,NEUR,,,,3.125,3.125,8.108108108108109,9.30232558139535
454,Denmark,NURS,,,,,,,4.651162790697675
455,Denmark,PHAR,4.3478260869565215,,,,,,
456,Denmark,PHYS,30.434782608695656,26.666666666666668,23.33333333333333,6.25,9.375,5.405405405405405,
457,Denmark,PSYC,,,3.333333333333333,18.75,18.75,2.702702702702702,6.976744186046512
458,Denmark,SOCI,4.3478260869565215,,,3.125,,2.702702702702702,
459,Denmark,VETE,4.3478260869565215,,3.333333333333333,,,2.702702702702702,13.953488372093023
460,Dominican Republic,MEDI,100.0,100.0,100.0,,50.0,100.0,
461,Dominican Republic,MULT,,,,,50.0,,
462,Ecuador,AGRI,,,,,,2.631578947368421,
463,Ecuador,ARTS,,,,,,,20.0
464,Ecuador,CENG,,,,,,2.631578947368421,
465,Ecuador,CHEM,,,,2.469135802469136,,,
466,Ecuador,COMP,,,1.0752688172043012,,,,
467,Ecuador,EART,,,,1.2345679012345678,,,
468,Ecuador,ENGI,13.013698630136986,18.103448275862068,15.053763440860216,17.28395061728395,11.267605633802818,13.157894736842104,
469,Ecuador,IMMU,,,,,1.4084507042253522,,
470,Ecuador,MATH,,,,,,2.631578947368421,
471,Ecuador,MEDI,,,2.1505376344086025,1.2345679012345678,2.8169014084507045,7.894736842105263,40.0
472,Ecuador,MULT,,,,,2.8169014084507045,2.631578947368421,20.0
473,Ecuador,NEUR,,,,1.2345679012345678,,,
474,Ecuador,PHYS,86.98630136986301,81.89655172413794,81.72043010752688,71.60493827160494,76.05633802816901,65.78947368421053,
475,Ecuador,PSYC,,,,3.7037037037037033,4.225352112676056,2.631578947368421,
476,Ecuador,SOCI,,,,1.2345679012345678,1.4084507042253522,,20.0
477,Egypt,AGRI,,0.819672131147541,1.9230769230769231,5.319148936170213,22.22222222222222,6.25,3.225806451612903
478,Egypt,ARTS,,,,,,,1.0752688172043012
479,Egypt,BIOC,0.6666666666666667,,0.9615384615384616,2.127659574468085,1.7094017094017095,4.166666666666666,7.526881720430108
480,Egypt,CENG,,,,,,,1.0752688172043012
481,Egypt,CHEM,,0.819672131147541,0.9615384615384616,1.0638297872340423,,,1.0752688172043012
482,Egypt,COMP,,,0.9615384615384616,,2.564102564102564,,
483,Egypt,DENT,,,,1.0638297872340423,0.8547008547008548,2.083333333333333,25.806451612903224
484,Egypt,EART,,,,,,2.083333333333333,
485,Egypt,ECON,,,,,0.8547008547008548,,
486,Egypt,ENER,,,0.9615384615384616,,0.8547008547008548,,3.225806451612903
487,Egypt,ENGI,12.666666666666668,17.21311475409836,13.461538461538462,17.02127659574468,8.547008547008547,12.5,3.225806451612903
488,Egypt,ENVI,,,,2.127659574468085,,,4.301075268817205
489,Egypt,IMMU,0.6666666666666667,,0.9615384615384616,1.0638297872340423,1.7094017094017095,2.083333333333333,7.526881720430108
490,Egypt,MATE,,,,,0.8547008547008548,,2.1505376344086025
491,Egypt,MATH,,,,,,,3.225806451612903
492,Egypt,MEDI,,2.459016393442623,4.807692307692308,7.446808510638298,7.6923076923076925,12.5,5.376344086021505
493,Egypt,MULT,,,0.9615384615384616,,2.564102564102564,,3.225806451612903
494,Egypt,NEUR,,,,,0.8547008547008548,2.083333333333333,
495,Egypt,NURS,,,,,,,7.526881720430108
496,Egypt,PHAR,0.6666666666666667,,0.9615384615384616,1.0638297872340423,,,10.75268817204301
497,Egypt,PHYS,84.66666666666667,78.68852459016394,73.07692307692307,61.70212765957447,47.008547008547005,52.083333333333336,1.0752688172043012
498,Egypt,PSYC,,,,,1.7094017094017095,4.166666666666666,
499,Egypt,SOCI,0.6666666666666667,,,,,,1.0752688172043012
500,Egypt,VETE,,,,,,,7.526881720430108
501,El Salvador,MEDI,,,100.0,,,,
502,Eritrea,ENVI,,,100.0,,,,
503,Estonia,AGRI,,,,,,,16.666666666666664
504,Estonia,BIOC,,,,1.2987012987012987,,,
505,Estonia,BUSI,,,,,,,16.666666666666664
506,Estonia,CHEM,,,,2.5974025974025974,,,
507,Estonia,COMP,,,1.0526315789473684,,,,
508,Estonia,EART,,,,,,,33.33333333333333
509,Estonia,ECON,,,,,,,16.666666666666664
510,Estonia,ENGI,12.925170068027212,18.103448275862068,14.736842105263156,18.181818181818183,11.594202898550725,14.705882352941178,
511,Estonia,ENVI,0.6802721088435374,,,,,,
512,Estonia,MEDI,,,3.1578947368421053,,1.4492753623188406,2.941176470588235,
513,Estonia,MULT,,,1.0526315789473684,,5.797101449275362,2.941176470588235,
514,Estonia,PHYS,86.39455782312925,81.89655172413794,80.0,75.32467532467533,79.71014492753623,73.52941176470588,
515,Estonia,PSYC,,,,2.5974025974025974,1.4492753623188406,5.88235294117647,
516,Estonia,SOCI,,,,,,,16.666666666666664
517,Ethiopia,AGRI,,,14.285714285714285,,,10.0,
518,Ethiopia,BIOC,,,,,,10.0,6.25
519,Ethiopia,COMP,,,,,,10.0,
520,Ethiopia,DECI,,,,,,,12.5
521,Ethiopia,EART,100.0,,,,,,6.25
522,Ethiopia,HEAL,,,,,,,12.5
523,Ethiopia,MEDI,,50.0,85.71428571428571,100.0,77.77777777777779,60.0,
524,Ethiopia,MULT,,50.0,,,11.11111111111111,,31.25
525,Ethiopia,NEUR,,,,,11.11111111111111,,
526,Ethiopia,NURS,,,,,,,18.75
527,Ethiopia,SOCI,,,,,,10.0,
528,Ethiopia,VETE,,,,,,,12.5
529,Federated States of Micronesia,BIOC,,,,,,50.0,
530,Federated States of Micronesia,COMP,,,,,,50.0,
531,Fiji,AGRI,,,,,,,50.0
532,Fiji,ENVI,,,,,,,50.0
533,Fiji,MATH,,,,100.0,,,
534,Fiji,MEDI,,,,,,100.0,
535,Finland,AGRI,1.2987012987012987,0.8064516129032258,0.9803921568627452,2.1052631578947367,2.380952380952381,2.4390243902439024,
536,Finland,BIOC,1.2987012987012987,0.8064516129032258,0.9803921568627452,2.1052631578947367,,2.4390243902439024,
537,Finland,CENG,,,,,2.380952380952381,,8.333333333333332
538,Finland,CHEM,,,,2.1052631578947367,,,
539,Finland,COMP,,0.8064516129032258,2.941176470588235,,2.380952380952381,,
540,Finland,EART,,0.8064516129032258,,1.0526315789473684,,,
541,Finland,ENER,,,0.9803921568627452,,,,8.333333333333332
542,Finland,ENGI,12.987012987012983,16.93548387096774,13.725490196078432,16.842105263157894,10.714285714285714,12.195121951219512,8.333333333333332
543,Finland,ENVI,0.6493506493506493,,0.9803921568627452,3.1578947368421053,,2.4390243902439024,8.333333333333332
544,Finland,HEAL,0.6493506493506493,,,,,,16.666666666666664
545,Finland,MATE,,,,,1.1904761904761905,,8.333333333333332
546,Finland,MATH,,,,,,,8.333333333333332
547,Finland,MEDI,0.6493506493506493,1.6129032258064515,3.92156862745098,1.0526315789473684,5.952380952380952,14.634146341463412,
548,Finland,MULT,,,,,4.761904761904762,2.4390243902439024,16.666666666666664
549,Finland,NEUR,,,,1.0526315789473684,,,
550,Finland,NURS,,,,,,,8.333333333333332
551,Finland,PHAR,,0.8064516129032258,,,,,
552,Finland,PHYS,82.46753246753246,77.41935483870968,74.50980392156863,66.3157894736842,67.85714285714286,60.97560975609756,8.333333333333332
553,Finland,PSYC,,,,3.1578947368421053,1.1904761904761905,2.4390243902439024,
554,Finland,SOCI,,,0.9803921568627452,1.0526315789473684,1.1904761904761905,,
555,France,AGRI,1.9704433497536944,2.7472527472527477,3.4482758620689653,4.0,4.45859872611465,0.9433962264150944,3.278688524590164
556,France,ARTS,,,0.5747126436781609,,,,1.639344262295082
557,France,BIOC,2.4630541871921183,4.945054945054945,2.2988505747126435,4.0,1.2738853503184715,2.8301886792452837,
558,France,BUSI,0.4926108374384236,0.5494505494505495,0.5747126436781609,0.5714285714285714,1.910828025477707,2.8301886792452837,9.836065573770492
559,France,CENG,1.477832512315271,0.5494505494505495,1.7241379310344829,1.7142857142857144,3.1847133757961785,0.9433962264150944,0.819672131147541
560,France,CHEM,1.477832512315271,3.296703296703297,0.5747126436781609,1.7142857142857144,0.6369426751592357,0.9433962264150944,3.278688524590164
561,France,COMP,,0.5494505494505495,1.1494252873563218,0.5714285714285714,0.6369426751592357,1.8867924528301887,4.918032786885246
562,France,DECI,,,,,,,5.737704918032787
563,France,DENT,0.4926108374384236,,,0.5714285714285714,1.2738853503184715,3.7735849056603774,1.639344262295082
564,France,EART,0.4926108374384236,0.5494505494505495,1.1494252873563218,2.857142857142857,1.910828025477707,,11.475409836065571
565,France,ECON,,,,1.1428571428571428,0.6369426751592357,,2.459016393442623
566,France,ENER,,0.5494505494505495,,0.5714285714285714,1.910828025477707,,2.459016393442623
567,France,ENGI,10.83743842364532,13.186813186813188,9.770114942528735,10.285714285714285,7.006369426751593,9.433962264150944,1.639344262295082
568,France,ENVI,1.477832512315271,2.197802197802198,1.7241379310344829,1.7142857142857144,1.910828025477707,0.9433962264150944,1.639344262295082
569,France,HEAL,,,,,,,2.459016393442623
570,France,IMMU,0.4926108374384236,1.6483516483516485,1.1494252873563218,0.5714285714285714,0.6369426751592357,2.8301886792452837,0.819672131147541
571,France,MATE,0.4926108374384236,1.6483516483516485,1.7241379310344829,1.1428571428571428,0.6369426751592357,2.8301886792452837,4.098360655737705
572,France,MATH,,1.6483516483516485,1.1494252873563218,1.1428571428571428,,0.9433962264150944,3.278688524590164
573,France,MEDI,7.389162561576355,6.593406593406594,13.218390804597702,21.142857142857142,19.745222929936308,26.41509433962264,
574,France,MULT,0.9852216748768472,2.197802197802198,3.4482758620689653,2.857142857142857,5.095541401273886,3.7735849056603774,5.737704918032787
575,France,NEUR,2.955665024630542,0.5494505494505495,1.7241379310344829,,1.910828025477707,3.7735849056603774,9.01639344262295
576,France,NURS,,,,,,,4.918032786885246
577,France,PHAR,0.4926108374384236,1.6483516483516485,1.1494252873563218,0.5714285714285714,0.6369426751592357,,4.918032786885246
578,France,PHYS,65.51724137931035,54.3956043956044,50.0,38.285714285714285,40.76433121019109,28.30188679245283,3.278688524590164
579,France,PSYC,,,1.7241379310344829,3.428571428571429,3.821656050955414,4.716981132075472,
580,France,SOCI,,,0.5747126436781609,0.5714285714285714,,1.8867924528301887,1.639344262295082
581,France,VETE,0.4926108374384236,0.5494505494505495,1.1494252873563218,0.5714285714285714,,,9.01639344262295
582,French Guiana,MEDI,,,100.0,,,,
583,Gabon,MEDI,,,100.0,,,100.0,
584,Gabon,NURS,,,,,,,100.0
585,Gambia,IMMU,,,,50.0,,,
586,Gambia,MEDI,,,,50.0,,,
587,Georgia,BIOC,,,,1.2658227848101269,,,
588,Georgia,COMP,,,1.0526315789473684,,,,
589,Georgia,ENGI,13.013698630136986,17.796610169491526,14.736842105263156,17.72151898734177,12.307692307692308,14.285714285714285,
590,Georgia,MEDI,,0.847457627118644,2.1052631578947367,7.59493670886076,1.5384615384615383,8.571428571428571,
591,Georgia,MULT,,,1.0526315789473684,,1.5384615384615383,,
592,Georgia,NEUR,,,,,,,100.0
593,Georgia,PHYS,86.98630136986301,81.35593220338984,80.0,70.88607594936708,84.61538461538461,71.42857142857143,
594,Georgia,PSYC,,,1.0526315789473684,2.5316455696202533,,2.857142857142857,
595,Georgia,SOCI,,,,,,2.857142857142857,
596,Germany,AGRI,0.9852216748768472,1.6666666666666667,3.910614525139665,4.615384615384616,2.6455026455026456,14.685314685314683,
597,Germany,ARTS,,0.5555555555555556,0.5586592178770949,0.5128205128205128,0.5291005291005291,0.6993006993006993,16.06217616580311
598,Germany,BIOC,2.4630541871921183,4.444444444444445,3.35195530726257,6.153846153846154,2.1164021164021163,5.594405594405594,3.1088082901554404
599,Germany,BUSI,,,,,,1.3986013986013983,0.5181347150259068
600,Germany,CENG,,2.2222222222222223,2.793296089385475,1.0256410256410255,2.1164021164021163,3.4965034965034967,2.072538860103627
601,Germany,CHEM,1.9704433497536944,2.7777777777777777,3.910614525139665,3.589743589743589,4.232804232804233,2.097902097902098,1.5544041450777202
602,Germany,COMP,0.4926108374384236,2.2222222222222223,0.5586592178770949,,0.5291005291005291,,2.5906735751295336
603,Germany,DECI,,,,,,,3.6269430051813463
604,Germany,DENT,,,0.5586592178770949,0.5128205128205128,0.5291005291005291,,5.699481865284974
605,Germany,EART,1.477832512315271,,2.23463687150838,1.5384615384615383,2.6455026455026456,0.6993006993006993,5.181347150259067
606,Germany,ECON,,,1.11731843575419,,0.5291005291005291,,3.1088082901554404
607,Germany,ENER,,0.5555555555555556,1.11731843575419,0.5128205128205128,,,2.072538860103627
608,Germany,ENGI,9.852216748768472,11.666666666666666,8.938547486033519,8.205128205128204,5.291005291005291,4.195804195804196,3.1088082901554404
609,Germany,ENVI,0.9852216748768472,1.1111111111111112,0.5586592178770949,2.564102564102564,2.1164021164021163,2.097902097902098,2.072538860103627
610,Germany,HEAL,0.9852216748768472,0.5555555555555556,,,0.5291005291005291,0.6993006993006993,6.735751295336788
611,Germany,IMMU,0.4926108374384236,1.1111111111111112,0.5586592178770949,0.5128205128205128,1.5873015873015872,0.6993006993006993,
612,Germany,MATE,0.9852216748768472,1.6666666666666667,1.675977653631285,1.0256410256410255,2.6455026455026456,,
613,Germany,MATH,0.4926108374384236,,,,1.058201058201058,0.6993006993006993,2.072538860103627
614,Germany,MEDI,5.911330049261084,9.444444444444445,12.290502793296088,21.53846153846154,21.164021164021165,23.07692307692308,0.5181347150259068
615,Germany,MULT,0.4926108374384236,1.6666666666666667,1.675977653631285,3.589743589743589,5.291005291005291,6.293706293706294,5.181347150259067
616,Germany,NEUR,0.9852216748768472,2.2222222222222223,1.675977653631285,2.564102564102564,2.6455026455026456,5.594405594405594,4.66321243523316
617,Germany,NURS,,,,0.5128205128205128,,,3.1088082901554404
618,Germany,PHAR,,0.5555555555555556,,1.0256410256410255,0.5291005291005291,,2.5906735751295336
619,Germany,PHYS,68.4729064039409,55.00000000000001,49.162011173184354,36.41025641025641,35.44973544973545,22.377622377622377,1.0362694300518136
620,Germany,PSYC,0.4926108374384236,,2.23463687150838,3.076923076923077,4.761904761904762,3.4965034965034967,4.145077720207254
621,Germany,SOCI,1.9704433497536944,0.5555555555555556,0.5586592178770949,0.5128205128205128,0.5291005291005291,1.3986013986013983,16.06217616580311
622,Germany,VETE,0.4926108374384236,,0.5586592178770949,,0.5291005291005291,0.6993006993006993,3.1088082901554404
623,Ghana,BIOC,100.0,50.0,12.5,12.5,,,
624,Ghana,BUSI,,,,,,,5.555555555555555
625,Ghana,CHEM,,,,37.5,,,
626,Ghana,DENT,,,12.5,,,,
627,Ghana,ENER,,,,,,,11.11111111111111
628,Ghana,ENGI,,50.0,,,20.0,,11.11111111111111
629,Ghana,ENVI,,,,,,,5.555555555555555
630,Ghana,IMMU,,,,,,16.666666666666664,
631,Ghana,MATE,,,25.0,,,,
632,Ghana,MATH,,,,12.5,,,11.11111111111111
633,Ghana,MEDI,,,50.0,37.5,40.0,50.0,5.555555555555555
634,Ghana,MULT,,,,,40.0,,
635,Ghana,NEUR,,,,,,,5.555555555555555
636,Ghana,NURS,,,,,,16.666666666666664,11.11111111111111
637,Ghana,PHYS,,,,,,,5.555555555555555
638,Ghana,PSYC,,,,,,16.666666666666664,
639,Ghana,VETE,,,,,,,27.77777777777778
640,Greece,AGRI,,,,,2.469135802469136,,7.142857142857142
641,Greece,BIOC,1.2658227848101269,,0.9615384615384616,4.545454545454546,,2.0,14.285714285714285
642,Greece,BUSI,,,,,,2.0,
643,Greece,CENG,,,0.9615384615384616,,,,
644,Greece,CHEM,,,0.9615384615384616,2.272727272727273,,2.0,
645,Greece,COMP,,,1.9230769230769231,,,,
646,Greece,DECI,,,,,,,7.142857142857142
647,Greece,DENT,,,,,1.2345679012345678,,
648,Greece,ECON,,,,,,,7.142857142857142
649,Greece,ENGI,12.025316455696204,16.666666666666664,13.461538461538462,17.045454545454543,12.34567901234568,14.000000000000002,7.142857142857142
650,Greece,IMMU,,0.7936507936507936,,,,,
651,Greece,MATH,,,,,1.2345679012345678,,
652,Greece,MEDI,1.89873417721519,3.968253968253968,2.8846153846153846,5.681818181818182,4.938271604938271,18.0,
653,Greece,MULT,,,0.9615384615384616,,2.469135802469136,2.0,7.142857142857142
654,Greece,NEUR,,,,,,2.0,
655,Greece,PHAR,,0.7936507936507936,,,,,
656,Greece,PHYS,83.54430379746836,77.77777777777779,75.96153846153845,65.9090909090909,69.1358024691358,52.0,14.285714285714285
657,Greece,PSYC,,,1.9230769230769231,4.545454545454546,6.172839506172839,4.0,
658,Greece,SOCI,0.6329113924050633,,,,,2.0,21.428571428571427
659,Greece,VETE,0.6329113924050633,,,,,,14.285714285714285
660,Guatemala,BIOC,,,,,50.0,,
661,Guatemala,MEDI,,,100.0,,,100.0,
662,Guatemala,MULT,,,,,50.0,,
663,Guinea,EART,,,,,,,100.0
664,Guinea,MEDI,,,,,100.0,100.0,
665,Guinea-Bissau,MULT,,,,,100.0,,
666,Guyana,DENT,,,,,,,100.0
667,Guyana,MEDI,,,,,100.0,,
668,Haiti,MEDI,,,100.0,100.0,50.0,,
669,Haiti,MULT,,,,,50.0,,
670,Honduras,MEDI,100.0,100.0,100.0,100.0,100.0,100.0,
671,Hong Kong,AGRI,,,,3.8461538461538463,2.666666666666667,9.230769230769232,
672,Hong Kong,ARTS,,,,,,1.5384615384615383,
673,Hong Kong,BIOC,8.0,9.67741935483871,6.25,7.6923076923076925,,3.076923076923077,
674,Hong Kong,BUSI,,,2.083333333333333,,1.3333333333333337,4.615384615384616,
675,Hong Kong,CENG,,,,,5.333333333333334,3.076923076923077,2.631578947368421
676,Hong Kong,CHEM,,,,,1.3333333333333337,,
677,Hong Kong,COMP,,,,1.9230769230769231,2.666666666666667,,15.789473684210526
678,Hong Kong,DECI,,,,,,,2.631578947368421
679,Hong Kong,DENT,,9.67741935483871,2.083333333333333,3.8461538461538463,,,15.789473684210526
680,Hong Kong,EART,,,2.083333333333333,,,,5.263157894736842
681,Hong Kong,ECON,,,,,,,2.631578947368421
682,Hong Kong,ENER,,,,1.9230769230769231,2.666666666666667,7.6923076923076925,5.263157894736842
683,Hong Kong,ENGI,,,6.25,,5.333333333333334,4.615384615384616,5.263157894736842
684,Hong Kong,ENVI,8.0,,6.25,3.8461538461538463,5.333333333333334,4.615384615384616,5.263157894736842
685,Hong Kong,HEAL,,,2.083333333333333,,1.3333333333333337,,10.526315789473683
686,Hong Kong,IMMU,4.0,3.225806451612903,,3.8461538461538463,2.666666666666667,,
687,Hong Kong,MATE,8.0,,,,1.3333333333333337,4.615384615384616,7.894736842105263
688,Hong Kong,MATH,,,,1.9230769230769231,,,7.894736842105263
689,Hong Kong,MEDI,56.00000000000001,74.19354838709677,58.333333333333336,55.76923076923077,45.33333333333333,36.92307692307693,
690,Hong Kong,MULT,4.0,,2.083333333333333,,10.666666666666668,3.076923076923077,2.631578947368421
691,Hong Kong,NEUR,8.0,,,,,,
