Country,Year,Subject Area,Number of Documents,Total Documents,Percentage
Lithuania,2022,MEDI,3,67,4.477611940298507
Lithuania,2022,MULT,1,67,1.4925373134328357
Lithuania,2022,PHYS,55,67,82.08955223880598
Luxembourg,2022,BUSI,1,1,100.0
Macao,2022,MEDI,1,2,50.0
Macao,2022,PSYC,1,2,50.0
Malawi,2022,MEDI,4,5,80.0
Malawi,2022,MULT,1,5,20.0
Malaysia,2022,AGRI,8,211,3.7914691943127963
Malaysia,2022,BIOC,4,211,1.8957345971563981
Malaysia,2022,CENG,12,211,5.687203791469194
Malaysia,2022,CHEM,12,211,5.687203791469194
Malaysia,2022,COMP,10,211,4.739336492890995
Malaysia,2022,EART,4,211,1.8957345971563981
Malaysia,2022,ECON,1,211,0.47393364928909953
Malaysia,2022,ENER,9,211,4.265402843601896
Malaysia,2022,ENGI,15,211,7.109004739336493
Malaysia,2022,ENVI,7,211,3.3175355450236967
Malaysia,2022,IMMU,2,211,0.9478672985781991
Malaysia,2022,MATE,9,211,4.265402843601896
Malaysia,2022,MEDI,35,211,16.587677725118482
Malaysia,2022,MULT,12,211,5.687203791469194
Malaysia,2022,NEUR,7,211,3.3175355450236967
Malaysia,2022,NURS,1,211,0.47393364928909953
Malaysia,2022,PHAR,3,211,1.4218009478672986
Malaysia,2022,PHYS,54,211,25.59241706161137
Malaysia,2022,PSYC,3,211,1.4218009478672986
Malaysia,2022,SOCI,2,211,0.9478672985781991
Malaysia,2022,VETE,1,211,0.47393364928909953
Maldives,2022,MEDI,1,1,100.0
Mali,2022,MEDI,1,1,100.0
Mauritania,2022,MEDI,1,1,100.0
Mauritius,2022,MEDI,2,3,66.66666666666666
Mauritius,2022,MULT,1,3,33.33333333333333
Mexico,2022,AGRI,2,100,2.0
Mexico,2022,BIOC,2,100,2.0
Mexico,2022,CHEM,2,100,2.0
Mexico,2022,COMP,2,100,2.0
Mexico,2022,EART,1,100,1.0
Mexico,2022,ENER,1,100,1.0
Mexico,2022,ENGI,11,100,11.0
Mexico,2022,ENVI,1,100,1.0
Mexico,2022,IMMU,1,100,1.0
Mexico,2022,MEDI,6,100,6.0
Mexico,2022,MULT,3,100,3.0
Mexico,2022,PHAR,1,100,1.0
Mexico,2022,PHYS,60,100,60.0
Mexico,2022,PSYC,5,100,5.0
Mexico,2022,SOCI,2,100,2.0
Moldova,2022,MEDI,2,3,66.66666666666666
Moldova,2022,PHAR,1,3,33.33333333333333
Mongolia,2022,AGRI,1,6,16.666666666666664
Mongolia,2022,BIOC,1,6,16.666666666666664
Mongolia,2022,MEDI,3,6,50.0
Mongolia,2022,MULT,1,6,16.666666666666664
Montenegro,2022,ENGI,5,60,8.333333333333332
Montenegro,2022,MEDI,1,60,1.6666666666666667
Montenegro,2022,PHYS,54,60,90.0
Morocco,2022,MEDI,2,6,33.33333333333333
Morocco,2022,MULT,2,6,33.33333333333333
Morocco,2022,NEUR,1,6,16.666666666666664
Morocco,2022,PSYC,1,6,16.666666666666664
Mozambique,2022,MEDI,2,3,66.66666666666666
Mozambique,2022,MULT,1,3,33.33333333333333
Myanmar,2022,AGRI,1,15,6.666666666666667
Myanmar,2022,CHEM,2,15,13.333333333333334
Myanmar,2022,DENT,1,15,6.666666666666667
Myanmar,2022,IMMU,2,15,13.333333333333334
Myanmar,2022,MEDI,7,15,46.666666666666664
Myanmar,2022,MULT,2,15,13.333333333333334
Nepal,2022,CHEM,1,17,5.88235294117647
Nepal,2022,COMP,3,17,17.647058823529413
Nepal,2022,ENVI,1,17,5.88235294117647
Nepal,2022,MATH,3,17,17.647058823529413
Nepal,2022,MEDI,8,17,47.05882352941176
Nepal,2022,SOCI,1,17,5.88235294117647
Netherlands,2022,AGRI,3,74,4.054054054054054
Netherlands,2022,BIOC,6,74,8.108108108108109
Netherlands,2022,BUSI,1,74,1.3513513513513513
Netherlands,2022,CENG,1,74,1.3513513513513513
Netherlands,2022,DENT,2,74,2.7027027027027026
Netherlands,2022,EART,1,74,1.3513513513513513
Netherlands,2022,ENGI,1,74,1.3513513513513513
Netherlands,2022,ENVI,2,74,2.7027027027027026
Netherlands,2022,HEAL,1,74,1.3513513513513513
Netherlands,2022,IMMU,2,74,2.7027027027027026
Netherlands,2022,MATE,1,74,1.3513513513513513
Netherlands,2022,MATH,2,74,2.7027027027027026
Netherlands,2022,MEDI,31,74,41.891891891891895
Netherlands,2022,MULT,7,74,9.45945945945946
Netherlands,2022,NEUR,2,74,2.7027027027027026
Netherlands,2022,PHYS,3,74,4.054054054054054
Netherlands,2022,PSYC,7,74,9.45945945945946
Netherlands,2022,VETE,1,74,1.3513513513513513
New Zealand,2022,AGRI,6,101,5.9405940594059405
New Zealand,2022,ARTS,1,101,0.9900990099009901
New Zealand,2022,BIOC,1,101,0.9900990099009901
New Zealand,2022,CENG,1,101,0.9900990099009901
New Zealand,2022,EART,1,101,0.9900990099009901
New Zealand,2022,ENER,1,101,0.9900990099009901
New Zealand,2022,ENGI,10,101,9.900990099009901
New Zealand,2022,IMMU,1,101,0.9900990099009901
New Zealand,2022,MATH,2,101,1.9801980198019802
New Zealand,2022,MEDI,11,101,10.891089108910892
New Zealand,2022,MULT,5,101,4.9504950495049505
New Zealand,2022,PHAR,1,101,0.9900990099009901
New Zealand,2022,PHYS,55,101,54.45544554455446
New Zealand,2022,PSYC,3,101,2.9702970297029703
New Zealand,2022,SOCI,1,101,0.9900990099009901
New Zealand,2022,VETE,1,101,0.9900990099009901
Nicaragua,2022,MULT,1,1,100.0
Nigeria,2022,AGRI,2,23,8.695652173913043
Nigeria,2022,CHEM,1,23,4.3478260869565215
Nigeria,2022,ENVI,1,23,4.3478260869565215
Nigeria,2022,MATE,1,23,4.3478260869565215
Nigeria,2022,MATH,2,23,8.695652173913043
Nigeria,2022,MEDI,9,23,39.130434782608695
Nigeria,2022,MULT,4,23,17.391304347826086
Nigeria,2022,PSYC,3,23,13.043478260869565
North Macedonia,2022,MEDI,1,8,12.5
North Macedonia,2022,MULT,4,8,50.0
North Macedonia,2022,PSYC,3,8,37.5
Norway,2022,AGRI,4,28,14.285714285714285
Norway,2022,BUSI,1,28,3.571428571428571
Norway,2022,CENG,4,28,14.285714285714285
Norway,2022,ECON,1,28,3.571428571428571
Norway,2022,ENER,1,28,3.571428571428571
Norway,2022,ENGI,1,28,3.571428571428571
Norway,2022,MEDI,2,28,7.142857142857142
Norway,2022,MULT,6,28,21.428571428571427
Norway,2022,NEUR,1,28,3.571428571428571
Norway,2022,PSYC,5,28,17.857142857142858
Norway,2022,SOCI,2,28,7.142857142857142
Oman,2022,MEDI,1,2,50.0
Oman,2022,MULT,1,2,50.0
Pakistan,2022,AGRI,8,158,5.063291139240507
Pakistan,2022,BIOC,8,158,5.063291139240507
Pakistan,2022,CENG,3,158,1.89873417721519
Pakistan,2022,CHEM,6,158,3.79746835443038
Pakistan,2022,COMP,14,158,8.860759493670885
Pakistan,2022,EART,1,158,0.6329113924050633
Pakistan,2022,ENER,2,158,1.2658227848101267
Pakistan,2022,ENGI,21,158,13.291139240506327
Pakistan,2022,ENVI,1,158,0.6329113924050633
Pakistan,2022,MATE,9,158,5.69620253164557
Pakistan,2022,MATH,3,158,1.89873417721519
Pakistan,2022,MEDI,12,158,7.59493670886076
Pakistan,2022,MULT,4,158,2.5316455696202533
Pakistan,2022,PHAR,1,158,0.6329113924050633
Pakistan,2022,PHYS,58,158,36.708860759493675
Pakistan,2022,PSYC,6,158,3.79746835443038
Pakistan,2022,SOCI,1,158,0.6329113924050633
Palestine,2022,MATE,1,4,25.0
Palestine,2022,MEDI,1,4,25.0
Palestine,2022,PSYC,2,4,50.0
Panama,2022,MEDI,1,1,100.0
Peru,2022,AGRI,1,14,7.142857142857142
Peru,2022,ENGI,1,14,7.142857142857142
Peru,2022,MATH,2,14,14.285714285714285
Peru,2022,MEDI,3,14,21.428571428571427
Peru,2022,MULT,4,14,28.57142857142857
Peru,2022,PSYC,3,14,21.428571428571427
Philippines,2022,AGRI,2,44,4.545454545454546
Philippines,2022,BIOC,1,44,2.272727272727273
Philippines,2022,CHEM,2,44,4.545454545454546
Philippines,2022,COMP,1,44,2.272727272727273
Philippines,2022,EART,2,44,4.545454545454546
Philippines,2022,ENVI,3,44,6.8181818181818175
Philippines,2022,HEAL,1,44,2.272727272727273
Philippines,2022,IMMU,1,44,2.272727272727273
Philippines,2022,MEDI,16,44,36.36363636363637
Philippines,2022,MULT,5,44,11.363636363636363
Philippines,2022,NURS,1,44,2.272727272727273
Philippines,2022,PHAR,2,44,4.545454545454546
Philippines,2022,PSYC,3,44,6.8181818181818175
Philippines,2022,SOCI,2,44,4.545454545454546
Philippines,2022,VETE,2,44,4.545454545454546
Poland,2022,AGRI,3,109,2.7522935779816518
Poland,2022,BIOC,2,109,1.834862385321101
Poland,2022,COMP,1,109,0.9174311926605505
Poland,2022,EART,3,109,2.7522935779816518
Poland,2022,ENER,1,109,0.9174311926605505
Poland,2022,ENGI,10,109,9.174311926605505
Poland,2022,ENVI,1,109,0.9174311926605505
Poland,2022,IMMU,1,109,0.9174311926605505
Poland,2022,MATE,1,109,0.9174311926605505
Poland,2022,MATH,1,109,0.9174311926605505
Poland,2022,MEDI,11,109,10.091743119266056
Poland,2022,MULT,6,109,5.5045871559633035
Poland,2022,NEUR,1,109,0.9174311926605505
Poland,2022,PHAR,1,109,0.9174311926605505
Poland,2022,PHYS,61,109,55.96330275229357
Poland,2022,PSYC,5,109,4.587155963302752
Portugal,2022,AGRI,2,88,2.272727272727273
Portugal,2022,ENGI,9,88,10.227272727272728
Portugal,2022,ENVI,1,88,1.1363636363636365
Portugal,2022,IMMU,2,88,2.272727272727273
Portugal,2022,MATE,1,88,1.1363636363636365
Portugal,2022,MEDI,3,88,3.4090909090909087
Portugal,2022,MULT,6,88,6.8181818181818175
Portugal,2022,NEUR,1,88,1.1363636363636365
Portugal,2022,PHAR,1,88,1.1363636363636365
Portugal,2022,PHYS,56,88,63.63636363636363
Portugal,2022,PSYC,6,88,6.8181818181818175
Puerto Rico,2022,ENGI,8,66,12.121212121212121
Puerto Rico,2022,MEDI,3,66,4.545454545454546
Puerto Rico,2022,PHYS,55,66,83.33333333333334
Qatar,2022,AGRI,1,58,1.7241379310344827
Qatar,2022,CENG,1,58,1.7241379310344827
Qatar,2022,CHEM,1,58,1.7241379310344827
Qatar,2022,ENGI,8,58,13.793103448275861
Qatar,2022,MATE,1,58,1.7241379310344827
Qatar,2022,MEDI,3,58,5.172413793103448
Qatar,2022,MULT,1,58,1.7241379310344827
Qatar,2022,PHYS,42,58,72.41379310344827
Romania,2022,AGRI,3,27,11.11111111111111
Romania,2022,ENGI,1,27,3.7037037037037033
Romania,2022,ENVI,1,27,3.7037037037037033
Romania,2022,MATH,2,27,7.4074074074074066
Romania,2022,MEDI,3,27,11.11111111111111
Romania,2022,MULT,2,27,7.4074074074074066
Romania,2022,PHAR,2,27,7.4074074074074066
Romania,2022,PHYS,8,27,29.629629629629626
Romania,2022,PSYC,5,27,18.51851851851852
Russian Federation,2022,AGRI,5,92,5.434782608695652
Russian Federation,2022,CENG,1,92,1.0869565217391304
Russian Federation,2022,CHEM,1,92,1.0869565217391304
Russian Federation,2022,ENGI,10,92,10.869565217391305
Russian Federation,2022,MATE,2,92,2.1739130434782608
Russian Federation,2022,MATH,2,92,2.1739130434782608
Russian Federation,2022,MEDI,3,92,3.260869565217391
Russian Federation,2022,MULT,2,92,2.1739130434782608
Russian Federation,2022,PHAR,2,92,2.1739130434782608
Russian Federation,2022,PHYS,58,92,63.04347826086957
Russian Federation,2022,PSYC,6,92,6.521739130434782
Rwanda,2022,MEDI,2,3,66.66666666666666
Rwanda,2022,MULT,1,3,33.33333333333333
Saudi Arabia,2022,AGRI,4,67,5.970149253731343
Saudi Arabia,2022,BIOC,5,67,7.462686567164178
Saudi Arabia,2022,CENG,4,67,5.970149253731343
Saudi Arabia,2022,CHEM,5,67,7.462686567164178
Saudi Arabia,2022,COMP,4,67,5.970149253731343
Saudi Arabia,2022,DENT,1,67,1.4925373134328357
Saudi Arabia,2022,ENER,4,67,5.970149253731343
Saudi Arabia,2022,ENGI,7,67,10.44776119402985
Saudi Arabia,2022,ENVI,1,67,1.4925373134328357
Saudi Arabia,2022,IMMU,2,67,2.9850746268656714
Saudi Arabia,2022,MATE,6,67,8.955223880597014
Saudi Arabia,2022,MATH,6,67,8.955223880597014
Saudi Arabia,2022,MEDI,7,67,10.44776119402985
Saudi Arabia,2022,MULT,5,67,7.462686567164178
Saudi Arabia,2022,NEUR,1,67,1.4925373134328357
Saudi Arabia,2022,PHAR,2,67,2.9850746268656714
Saudi Arabia,2022,PHYS,1,67,1.4925373134328357
Saudi Arabia,2022,SOCI,2,67,2.9850746268656714
Senegal,2022,AGRI,1,8,12.5
Senegal,2022,MATH,3,8,37.5
Senegal,2022,MEDI,1,8,12.5
Senegal,2022,MULT,3,8,37.5
Serbia,2022,AGRI,1,82,1.2195121951219512
Serbia,2022,BIOC,1,82,1.2195121951219512
Serbia,2022,CHEM,1,82,1.2195121951219512
Serbia,2022,ENGI,8,82,9.75609756097561
Serbia,2022,MATH,2,82,2.4390243902439024
Serbia,2022,MEDI,6,82,7.317073170731707
Serbia,2022,MULT,2,82,2.4390243902439024
Serbia,2022,PHAR,1,82,1.2195121951219512
Serbia,2022,PHYS,55,82,67.07317073170732
Serbia,2022,PSYC,5,82,6.097560975609756
Seychelles,2022,MULT,1,1,100.0
Sierra Leone,2022,MEDI,1,1,100.0
Singapore,2022,AGRI,3,88,3.4090909090909087
Singapore,2022,BIOC,4,88,4.545454545454546
Singapore,2022,CENG,7,88,7.954545454545454
Singapore,2022,CHEM,2,88,2.272727272727273
Singapore,2022,COMP,5,88,5.681818181818182
Singapore,2022,ECON,1,88,1.1363636363636365
Singapore,2022,ENER,1,88,1.1363636363636365
Singapore,2022,ENGI,1,88,1.1363636363636365
Singapore,2022,ENVI,2,88,2.272727272727273
Singapore,2022,IMMU,4,88,4.545454545454546
Singapore,2022,MATE,3,88,3.4090909090909087
Singapore,2022,MATH,3,88,3.4090909090909087
Singapore,2022,MEDI,34,88,38.63636363636363
Singapore,2022,MULT,7,88,7.954545454545454
Singapore,2022,NEUR,1,88,1.1363636363636365
Singapore,2022,NURS,1,88,1.1363636363636365
Singapore,2022,PHAR,1,88,1.1363636363636365
Singapore,2022,PHYS,2,88,2.272727272727273
Singapore,2022,PSYC,3,88,3.4090909090909087
Singapore,2022,SOCI,1,88,1.1363636363636365
Singapore,2022,VETE,2,88,2.272727272727273
Slovakia,2022,AGRI,1,17,5.88235294117647
Slovakia,2022,BIOC,1,17,5.88235294117647
Slovakia,2022,ENGI,1,17,5.88235294117647
Slovakia,2022,MATE,1,17,5.88235294117647
Slovakia,2022,MATH,2,17,11.76470588235294
Slovakia,2022,MEDI,2,17,11.76470588235294
Slovakia,2022,MULT,4,17,23.52941176470588
Slovakia,2022,PHYS,2,17,11.76470588235294
Slovakia,2022,PSYC,3,17,17.647058823529413
Slovenia,2022,ENGI,1,7,14.285714285714285
Slovenia,2022,MATE,1,7,14.285714285714285
Slovenia,2022,MEDI,2,7,28.57142857142857
Slovenia,2022,MULT,2,7,28.57142857142857
Slovenia,2022,PSYC,1,7,14.285714285714285
Somalia,2022,MULT,1,1,100.0
South Africa,2022,AGRI,2,32,6.25
South Africa,2022,BIOC,1,32,3.125
South Africa,2022,COMP,1,32,3.125
South Africa,2022,ENER,1,32,3.125
South Africa,2022,ENVI,1,32,3.125
South Africa,2022,IMMU,1,32,3.125
South Africa,2022,MATE,1,32,3.125
South Africa,2022,MATH,2,32,6.25
South Africa,2022,MEDI,11,32,34.375
South Africa,2022,MULT,6,32,18.75
South Africa,2022,PHAR,1,32,3.125
South Africa,2022,PHYS,1,32,3.125
South Africa,2022,PSYC,2,32,6.25
South Africa,2022,SOCI,1,32,3.125
South Korea,2022,AGRI,9,167,5.389221556886228
South Korea,2022,BIOC,3,167,1.7964071856287425
South Korea,2022,BUSI,1,167,0.5988023952095809
South Korea,2022,CENG,8,167,4.790419161676647
South Korea,2022,CHEM,7,167,4.191616766467066
South Korea,2022,COMP,2,167,1.1976047904191618
South Korea,2022,EART,1,167,0.5988023952095809
South Korea,2022,ENER,5,167,2.9940119760479043
South Korea,2022,ENGI,11,167,6.58682634730539
South Korea,2022,ENVI,4,167,2.3952095808383236
South Korea,2022,IMMU,1,167,0.5988023952095809
South Korea,2022,MATE,6,167,3.592814371257485
South Korea,2022,MATH,4,167,2.3952095808383236
South Korea,2022,MEDI,30,167,17.964071856287426
South Korea,2022,MULT,6,167,3.592814371257485
South Korea,2022,NEUR,1,167,0.5988023952095809
South Korea,2022,PHAR,2,167,1.1976047904191618
South Korea,2022,PHYS,62,167,37.12574850299401
South Korea,2022,PSYC,3,167,1.7964071856287425
South Korea,2022,SOCI,1,167,0.5988023952095809
Spain,2022,AGRI,5,118,4.23728813559322
Spain,2022,BIOC,1,118,0.847457627118644
Spain,2022,CENG,1,118,0.847457627118644
Spain,2022,CHEM,1,118,0.847457627118644
Spain,2022,ENER,2,118,1.694915254237288
Spain,2022,ENGI,9,118,7.627118644067797
Spain,2022,IMMU,3,118,2.5423728813559325
Spain,2022,MATH,2,118,1.694915254237288
Spain,2022,MEDI,16,118,13.559322033898304
Spain,2022,MULT,6,118,5.084745762711865
Spain,2022,NEUR,1,118,0.847457627118644
Spain,2022,PHAR,2,118,1.694915254237288
Spain,2022,PHYS,62,118,52.54237288135594
Spain,2022,PSYC,6,118,5.084745762711865
Spain,2022,SOCI,1,118,0.847457627118644
Sri Lanka,2022,COMP,2,74,2.7027027027027026
Sri Lanka,2022,ENGI,8,74,10.81081081081081
Sri Lanka,2022,MATE,1,74,1.3513513513513513
Sri Lanka,2022,MEDI,6,74,8.108108108108109
Sri Lanka,2022,MULT,1,74,1.3513513513513513
Sri Lanka,2022,PHAR,1,74,1.3513513513513513
Sri Lanka,2022,PHYS,55,74,74.32432432432432
Sudan,2022,MEDI,2,2,100.0
Sweden,2022,AGRI,4,71,5.633802816901409
Sweden,2022,BIOC,3,71,4.225352112676056
Sweden,2022,BUSI,1,71,1.4084507042253522
Sweden,2022,CENG,3,71,4.225352112676056
Sweden,2022,CHEM,4,71,5.633802816901409
Sweden,2022,COMP,4,71,5.633802816901409
Sweden,2022,DENT,3,71,4.225352112676056
Sweden,2022,EART,1,71,1.4084507042253522
Sweden,2022,ENER,6,71,8.450704225352112
Sweden,2022,ENGI,2,71,2.8169014084507045
Sweden,2022,ENVI,3,71,4.225352112676056
Sweden,2022,HEAL,1,71,1.4084507042253522
Sweden,2022,MATE,5,71,7.042253521126761
Sweden,2022,MATH,2,71,2.8169014084507045
Sweden,2022,MEDI,6,71,8.450704225352112
Sweden,2022,MULT,8,71,11.267605633802818
Sweden,2022,PHAR,2,71,2.8169014084507045
Sweden,2022,PHYS,4,71,5.633802816901409
Sweden,2022,PSYC,5,71,7.042253521126761
Sweden,2022,SOCI,4,71,5.633802816901409
Switzerland,2022,AGRI,1,104,0.9615384615384616
Switzerland,2022,BIOC,2,104,1.9230769230769231
Switzerland,2022,CENG,1,104,0.9615384615384616
Switzerland,2022,ENER,2,104,1.9230769230769231
Switzerland,2022,ENGI,8,104,7.6923076923076925
Switzerland,2022,ENVI,2,104,1.9230769230769231
Switzerland,2022,IMMU,1,104,0.9615384615384616
Switzerland,2022,MATH,1,104,0.9615384615384616
Switzerland,2022,MEDI,12,104,11.538461538461538
Switzerland,2022,MULT,6,104,5.769230769230769
Switzerland,2022,NEUR,1,104,0.9615384615384616
Switzerland,2022,PHAR,2,104,1.9230769230769231
Switzerland,2022,PHYS,59,104,56.730769230769226
Switzerland,2022,PSYC,6,104,5.769230769230769
Syrian Arab Republic,2022,BIOC,1,5,20.0
Syrian Arab Republic,2022,CHEM,1,5,20.0
Syrian Arab Republic,2022,MEDI,2,5,40.0
Syrian Arab Republic,2022,MULT,1,5,20.0
Taiwan,2022,AGRI,5,174,2.8735632183908044
Taiwan,2022,BIOC,10,174,5.747126436781609
Taiwan,2022,CENG,7,174,4.022988505747127
Taiwan,2022,CHEM,4,174,2.2988505747126435
Taiwan,2022,COMP,4,174,2.2988505747126435
Taiwan,2022,DENT,1,174,0.5747126436781609
Taiwan,2022,ENER,10,174,5.747126436781609
Taiwan,2022,ENGI,11,174,6.321839080459771
Taiwan,2022,ENVI,6,174,3.4482758620689653
Taiwan,2022,MATE,2,174,1.1494252873563218
Taiwan,2022,MEDI,35,174,20.114942528735632
Taiwan,2022,MULT,5,174,2.8735632183908044
Taiwan,2022,NEUR,4,174,2.2988505747126435
Taiwan,2022,PHAR,1,174,0.5747126436781609
Taiwan,2022,PHYS,59,174,33.90804597701149
Taiwan,2022,PSYC,9,174,5.172413793103448
Taiwan,2022,SOCI,1,174,0.5747126436781609
Tanzania,2022,MEDI,3,4,75.0
Tanzania,2022,MULT,1,4,25.0
Thailand,2022,AGRI,275,4061,6.77173110071411
Thailand,2022,ARTS,54,4061,1.3297217434129525
Thailand,2022,BIOC,248,4061,6.106870229007633
Thailand,2022,BUSI,64,4061,1.5759665107116474
Thailand,2022,CENG,173,4061,4.260034474267422
Thailand,2022,CHEM,268,4061,6.5993597636050225
Thailand,2022,COMP,254,4061,6.2546170893868505
Thailand,2022,DECI,5,4061,0.12312238364934745
Thailand,2022,DENT,68,4061,1.6744644176311254
Thailand,2022,EART,49,4061,1.206599359763605
Thailand,2022,ECON,36,4061,0.8864811622753016
Thailand,2022,ENER,114,4061,2.807190347205122
Thailand,2022,ENGI,194,4061,4.777148485594681
Thailand,2022,ENVI,141,4061,3.472051218911598
Thailand,2022,HEAL,41,4061,1.009603545924649
Thailand,2022,IMMU,140,4061,3.4474267421817286
Thailand,2022,MATE,170,4061,4.186161044077814
Thailand,2022,MATH,56,4061,1.3789706968726916
Thailand,2022,MEDI,851,4061,20.955429697118934
Thailand,2022,MULT,262,4061,6.451612903225806
Thailand,2022,NEUR,56,4061,1.3789706968726916
Thailand,2022,NURS,28,4061,0.6894853484363458
Thailand,2022,PHAR,82,4061,2.019207091849298
Thailand,2022,PHYS,151,4061,3.7182959862102933
Thailand,2022,PSYC,48,4061,1.1819748830337355
Thailand,2022,SOCI,159,4061,3.915291800049249
Thailand,2022,VETE,74,4061,1.822211278010342
Togo,2022,MULT,1,1,100.0
Trinidad and Tobago,2022,MEDI,1,1,100.0
Tunisia,2022,COMP,1,8,12.5
Tunisia,2022,MEDI,4,8,50.0
Tunisia,2022,MULT,1,8,12.5
Tunisia,2022,PSYC,2,8,25.0
Turkey,2022,AGRI,2,90,2.2222222222222223
Turkey,2022,BIOC,1,90,1.1111111111111112
Turkey,2022,CHEM,3,90,3.3333333333333335
Turkey,2022,ENER,3,90,3.3333333333333335
Turkey,2022,ENGI,9,90,10.0
Turkey,2022,IMMU,1,90,1.1111111111111112
Turkey,2022,MATE,1,90,1.1111111111111112
Turkey,2022,MATH,2,90,2.2222222222222223
Turkey,2022,MEDI,4,90,4.444444444444445
Turkey,2022,MULT,4,90,4.444444444444445
Turkey,2022,PHYS,55,90,61.111111111111114
Turkey,2022,PSYC,5,90,5.555555555555555
Uganda,2022,CHEM,2,11,18.181818181818183
Uganda,2022,IMMU,1,11,9.090909090909092
Uganda,2022,MEDI,3,11,27.27272727272727
Uganda,2022,MULT,3,11,27.27272727272727
Uganda,2022,PSYC,2,11,18.181818181818183
Ukraine,2022,AGRI,1,72,1.3888888888888888
Ukraine,2022,BIOC,1,72,1.3888888888888888
Ukraine,2022,CHEM,1,72,1.3888888888888888
Ukraine,2022,ENGI,8,72,11.11111111111111
Ukraine,2022,MEDI,3,72,4.166666666666666
Ukraine,2022,MULT,3,72,4.166666666666666
Ukraine,2022,PHYS,55,72,76.38888888888889
United Arab Emirates,2022,AGRI,1,17,5.88235294117647
United Arab Emirates,2022,CHEM,1,17,5.88235294117647
United Arab Emirates,2022,COMP,1,17,5.88235294117647
United Arab Emirates,2022,ECON,1,17,5.88235294117647
United Arab Emirates,2022,ENGI,1,17,5.88235294117647
United Arab Emirates,2022,ENVI,4,17,23.52941176470588
United Arab Emirates,2022,MEDI,4,17,23.52941176470588
United Arab Emirates,2022,MULT,1,17,5.88235294117647
United Arab Emirates,2022,PSYC,3,17,17.647058823529413
United Kingdom,2022,AGRI,12,279,4.301075268817205
United Kingdom,2022,ARTS,3,279,1.0752688172043012
United Kingdom,2022,BIOC,17,279,6.093189964157706
United Kingdom,2022,BUSI,3,279,1.0752688172043012
United Kingdom,2022,CENG,7,279,2.5089605734767026
United Kingdom,2022,CHEM,8,279,2.867383512544803
United Kingdom,2022,COMP,2,279,0.7168458781362007
United Kingdom,2022,DECI,1,279,0.35842293906810035
United Kingdom,2022,DENT,1,279,0.35842293906810035
United Kingdom,2022,EART,1,279,0.35842293906810035
United Kingdom,2022,ECON,2,279,0.7168458781362007
United Kingdom,2022,ENER,2,279,0.7168458781362007
United Kingdom,2022,ENGI,17,279,6.093189964157706
United Kingdom,2022,ENVI,7,279,2.5089605734767026
United Kingdom,2022,IMMU,9,279,3.225806451612903
United Kingdom,2022,MATE,5,279,1.7921146953405016
United Kingdom,2022,MATH,6,279,2.1505376344086025
United Kingdom,2022,MEDI,69,279,24.731182795698924
United Kingdom,2022,MULT,18,279,6.451612903225806
United Kingdom,2022,NEUR,7,279,2.5089605734767026
United Kingdom,2022,PHAR,7,279,2.5089605734767026
United Kingdom,2022,PHYS,63,279,22.58064516129032
United Kingdom,2022,PSYC,5,279,1.7921146953405016
United Kingdom,2022,SOCI,5,279,1.7921146953405016
United Kingdom,2022,VETE,2,279,0.7168458781362007
United States,2022,AGRI,60,625,9.6
United States,2022,ARTS,2,625,0.32
United States,2022,BIOC,26,625,4.16
United States,2022,BUSI,12,625,1.92
United States,2022,CENG,12,625,1.92
United States,2022,CHEM,17,625,2.7199999999999998
United States,2022,COMP,15,625,2.4
United States,2022,DECI,1,625,0.16
United States,2022,DENT,6,625,0.96
United States,2022,EART,3,625,0.48
United States,2022,ECON,13,625,2.08
United States,2022,ENER,7,625,1.1199999999999999
United States,2022,ENGI,22,625,3.52
United States,2022,ENVI,14,625,2.2399999999999998
United States,2022,HEAL,9,625,1.44
United States,2022,IMMU,21,625,3.36
United States,2022,MATE,14,625,2.2399999999999998
United States,2022,MATH,7,625,1.1199999999999999
United States,2022,MEDI,185,625,29.599999999999998
United States,2022,MULT,38,625,6.08
United States,2022,NEUR,12,625,1.92
United States,2022,NURS,13,625,2.08
United States,2022,PHAR,11,625,1.76
United States,2022,PHYS,69,625,11.04
United States,2022,PSYC,13,625,2.08
United States,2022,SOCI,16,625,2.56
United States,2022,VETE,7,625,1.1199999999999999
Uruguay,2022,MEDI,1,3,33.33333333333333
Uruguay,2022,PSYC,2,3,66.66666666666666
Uzbekistan,2022,ENGI,5,47,10.638297872340425
Uzbekistan,2022,MEDI,2,47,4.25531914893617
Uzbekistan,2022,MULT,1,47,2.127659574468085
Uzbekistan,2022,PHYS,39,47,82.97872340425532
Venezuela,2022,MULT,1,1,100.0
Viet Nam,2022,AGRI,6,99,6.0606060606060606
Viet Nam,2022,BIOC,4,99,4.040404040404041
Viet Nam,2022,BUSI,1,99,1.0101010101010102
Viet Nam,2022,CENG,4,99,4.040404040404041
Viet Nam,2022,CHEM,6,99,6.0606060606060606
Viet Nam,2022,COMP,2,99,2.0202020202020203
Viet Nam,2022,DECI,1,99,1.0101010101010102
Viet Nam,2022,DENT,2,99,2.0202020202020203
Viet Nam,2022,EART,3,99,3.0303030303030303
Viet Nam,2022,ENER,4,99,4.040404040404041
Viet Nam,2022,ENGI,8,99,8.080808080808081
Viet Nam,2022,ENVI,8,99,8.080808080808081
Viet Nam,2022,IMMU,3,99,3.0303030303030303
