Country,Year,Subject Area,Number of Documents,Total Documents,Percentage
Nepal,2023,PSYC,1,12,8.333333333333332
Netherlands,2023,AGRI,3,54,5.555555555555555
Netherlands,2023,ARTS,1,54,1.8518518518518516
Netherlands,2023,BIOC,1,54,1.8518518518518516
Netherlands,2023,CENG,1,54,1.8518518518518516
Netherlands,2023,CHEM,1,54,1.8518518518518516
Netherlands,2023,DENT,2,54,3.7037037037037033
Netherlands,2023,ENVI,2,54,3.7037037037037033
Netherlands,2023,MEDI,25,54,46.2962962962963
Netherlands,2023,MULT,3,54,5.555555555555555
Netherlands,2023,NEUR,3,54,5.555555555555555
Netherlands,2023,PHAR,3,54,5.555555555555555
Netherlands,2023,PHYS,1,54,1.8518518518518516
Netherlands,2023,PSYC,6,54,11.11111111111111
Netherlands,2023,SOCI,2,54,3.7037037037037033
New Zealand,2023,AGRI,2,37,5.405405405405405
New Zealand,2023,CENG,1,37,2.7027027027027026
New Zealand,2023,ENGI,6,37,16.216216216216218
New Zealand,2023,ENVI,1,37,2.7027027027027026
New Zealand,2023,MEDI,7,37,18.91891891891892
New Zealand,2023,MULT,4,37,10.81081081081081
New Zealand,2023,NEUR,1,37,2.7027027027027026
New Zealand,2023,PHYS,12,37,32.432432432432435
New Zealand,2023,PSYC,2,37,5.405405405405405
New Zealand,2023,SOCI,1,37,2.7027027027027026
Niger,2023,MEDI,1,1,100.0
Nigeria,2023,BIOC,1,15,6.666666666666667
Nigeria,2023,ENVI,1,15,6.666666666666667
Nigeria,2023,IMMU,1,15,6.666666666666667
Nigeria,2023,MEDI,5,15,33.33333333333333
Nigeria,2023,NEUR,1,15,6.666666666666667
Nigeria,2023,NURS,1,15,6.666666666666667
Nigeria,2023,PSYC,4,15,26.666666666666668
Nigeria,2023,SOCI,1,15,6.666666666666667
North Macedonia,2023,PSYC,1,1,100.0
Norway,2023,BUSI,1,16,6.25
Norway,2023,CENG,1,16,6.25
Norway,2023,ENGI,1,16,6.25
Norway,2023,MEDI,7,16,43.75
Norway,2023,MULT,1,16,6.25
Norway,2023,NEUR,1,16,6.25
Norway,2023,PSYC,2,16,12.5
Norway,2023,SOCI,2,16,12.5
Oman,2023,MATE,1,2,50.0
Oman,2023,PSYC,1,2,50.0
Pakistan,2023,AGRI,3,88,3.4090909090909087
Pakistan,2023,BIOC,1,88,1.1363636363636365
Pakistan,2023,CENG,2,88,2.272727272727273
Pakistan,2023,CHEM,7,88,7.954545454545454
Pakistan,2023,COMP,6,88,6.8181818181818175
Pakistan,2023,DENT,1,88,1.1363636363636365
Pakistan,2023,EART,1,88,1.1363636363636365
Pakistan,2023,ENGI,7,88,7.954545454545454
Pakistan,2023,ENVI,3,88,3.4090909090909087
Pakistan,2023,MATE,5,88,5.681818181818182
Pakistan,2023,MEDI,15,88,17.045454545454543
Pakistan,2023,MULT,1,88,1.1363636363636365
Pakistan,2023,NEUR,2,88,2.272727272727273
Pakistan,2023,PHAR,1,88,1.1363636363636365
Pakistan,2023,PHYS,26,88,29.545454545454547
Pakistan,2023,PSYC,4,88,4.545454545454546
Pakistan,2023,SOCI,3,88,3.4090909090909087
Palestine,2023,MEDI,1,4,25.0
Palestine,2023,PSYC,2,4,50.0
Palestine,2023,SOCI,1,4,25.0
Panama,2023,MEDI,1,1,100.0
Paraguay,2023,MEDI,3,3,100.0
Peru,2023,EART,1,10,10.0
Peru,2023,IMMU,1,10,10.0
Peru,2023,MEDI,4,10,40.0
Peru,2023,MULT,1,10,10.0
Peru,2023,PSYC,2,10,20.0
Peru,2023,SOCI,1,10,10.0
Philippines,2023,AGRI,3,58,5.172413793103448
Philippines,2023,BIOC,1,58,1.7241379310344827
Philippines,2023,CHEM,2,58,3.4482758620689653
Philippines,2023,EART,2,58,3.4482758620689653
Philippines,2023,ENER,2,58,3.4482758620689653
Philippines,2023,ENGI,1,58,1.7241379310344827
Philippines,2023,ENVI,3,58,5.172413793103448
Philippines,2023,HEAL,1,58,1.7241379310344827
Philippines,2023,IMMU,1,58,1.7241379310344827
Philippines,2023,MATE,1,58,1.7241379310344827
Philippines,2023,MEDI,26,58,44.827586206896555
Philippines,2023,MULT,2,58,3.4482758620689653
Philippines,2023,NEUR,2,58,3.4482758620689653
Philippines,2023,PHAR,4,58,6.896551724137931
Philippines,2023,PSYC,1,58,1.7241379310344827
Philippines,2023,SOCI,6,58,10.344827586206897
Poland,2023,AGRI,1,62,1.6129032258064515
Poland,2023,COMP,1,62,1.6129032258064515
Poland,2023,ENGI,6,62,9.67741935483871
Poland,2023,ENVI,2,62,3.225806451612903
Poland,2023,MATE,2,62,3.225806451612903
Poland,2023,MEDI,12,62,19.35483870967742
Poland,2023,MULT,2,62,3.225806451612903
Poland,2023,NEUR,2,62,3.225806451612903
Poland,2023,PHYS,27,62,43.54838709677419
Poland,2023,PSYC,4,62,6.451612903225806
Poland,2023,SOCI,3,62,4.838709677419355
Portugal,2023,BIOC,1,59,1.694915254237288
Portugal,2023,COMP,1,59,1.694915254237288
Portugal,2023,ENGI,5,59,8.47457627118644
Portugal,2023,ENVI,1,59,1.694915254237288
Portugal,2023,MATE,1,59,1.694915254237288
Portugal,2023,MEDI,11,59,18.64406779661017
Portugal,2023,MULT,3,59,5.084745762711865
Portugal,2023,NEUR,1,59,1.694915254237288
Portugal,2023,PHAR,2,59,3.389830508474576
Portugal,2023,PHYS,25,59,42.3728813559322
Portugal,2023,PSYC,6,59,10.16949152542373
Portugal,2023,SOCI,1,59,1.694915254237288
Portugal,2023,VETE,1,59,1.694915254237288
Puerto Rico,2023,ENGI,5,30,16.666666666666664
Puerto Rico,2023,PHYS,25,30,83.33333333333334
Qatar,2023,BIOC,1,21,4.761904761904762
Qatar,2023,CENG,1,21,4.761904761904762
Qatar,2023,CHEM,1,21,4.761904761904762
Qatar,2023,ENGI,5,21,23.809523809523807
Qatar,2023,MEDI,3,21,14.285714285714285
Qatar,2023,PHYS,9,21,42.857142857142854
Qatar,2023,PSYC,1,21,4.761904761904762
Romania,2023,ENGI,2,22,9.090909090909092
Romania,2023,MEDI,6,22,27.27272727272727
Romania,2023,NEUR,4,22,18.181818181818183
Romania,2023,PHYS,7,22,31.818181818181817
Romania,2023,PSYC,2,22,9.090909090909092
Romania,2023,SOCI,1,22,4.545454545454546
Russian Federation,2023,AGRI,1,19,5.263157894736842
Russian Federation,2023,CENG,1,19,5.263157894736842
Russian Federation,2023,CHEM,1,19,5.263157894736842
Russian Federation,2023,ENGI,2,19,10.526315789473683
Russian Federation,2023,MEDI,5,19,26.31578947368421
Russian Federation,2023,MULT,1,19,5.263157894736842
Russian Federation,2023,NEUR,1,19,5.263157894736842
Russian Federation,2023,PHYS,4,19,21.052631578947366
Russian Federation,2023,PSYC,2,19,10.526315789473683
Russian Federation,2023,SOCI,1,19,5.263157894736842
Rwanda,2023,MEDI,2,3,66.66666666666666
Rwanda,2023,NURS,1,3,33.33333333333333
Saudi Arabia,2023,AGRI,1,53,1.8867924528301887
Saudi Arabia,2023,ARTS,1,53,1.8867924528301887
Saudi Arabia,2023,BIOC,5,53,9.433962264150944
Saudi Arabia,2023,CENG,5,53,9.433962264150944
Saudi Arabia,2023,CHEM,4,53,7.547169811320755
Saudi Arabia,2023,COMP,6,53,11.320754716981133
Saudi Arabia,2023,DENT,2,53,3.7735849056603774
Saudi Arabia,2023,ENGI,4,53,7.547169811320755
Saudi Arabia,2023,ENVI,3,53,5.660377358490567
Saudi Arabia,2023,IMMU,1,53,1.8867924528301887
Saudi Arabia,2023,MATE,2,53,3.7735849056603774
Saudi Arabia,2023,MATH,1,53,1.8867924528301887
Saudi Arabia,2023,MEDI,10,53,18.867924528301888
Saudi Arabia,2023,MULT,1,53,1.8867924528301887
Saudi Arabia,2023,NEUR,2,53,3.7735849056603774
Saudi Arabia,2023,PHAR,1,53,1.8867924528301887
Saudi Arabia,2023,PHYS,2,53,3.7735849056603774
Saudi Arabia,2023,PSYC,1,53,1.8867924528301887
Saudi Arabia,2023,SOCI,1,53,1.8867924528301887
Senegal,2023,EART,1,6,16.666666666666664
Senegal,2023,IMMU,1,6,16.666666666666664
Senegal,2023,MEDI,1,6,16.666666666666664
Senegal,2023,PSYC,2,6,33.33333333333333
Senegal,2023,SOCI,1,6,16.666666666666664
Serbia,2023,ENGI,6,38,15.789473684210526
Serbia,2023,MEDI,3,38,7.894736842105263
Serbia,2023,PHYS,25,38,65.78947368421053
Serbia,2023,PSYC,2,38,5.263157894736842
Serbia,2023,SOCI,1,38,2.631578947368421
Serbia,2023,VETE,1,38,2.631578947368421
Sierra Leone,2023,MEDI,1,1,100.0
Singapore,2023,AGRI,2,78,2.564102564102564
Singapore,2023,ARTS,1,78,1.282051282051282
Singapore,2023,BIOC,2,78,2.564102564102564
Singapore,2023,BUSI,1,78,1.282051282051282
Singapore,2023,CHEM,4,78,5.128205128205128
Singapore,2023,COMP,2,78,2.564102564102564
Singapore,2023,EART,1,78,1.282051282051282
Singapore,2023,ENER,3,78,3.8461538461538463
Singapore,2023,ENGI,1,78,1.282051282051282
Singapore,2023,ENVI,1,78,1.282051282051282
Singapore,2023,IMMU,1,78,1.282051282051282
Singapore,2023,MATH,1,78,1.282051282051282
Singapore,2023,MEDI,43,78,55.12820512820513
Singapore,2023,MULT,4,78,5.128205128205128
Singapore,2023,NEUR,3,78,3.8461538461538463
Singapore,2023,PHYS,1,78,1.282051282051282
Singapore,2023,PSYC,2,78,2.564102564102564
Singapore,2023,SOCI,5,78,6.41025641025641
Slovakia,2023,AGRI,1,12,8.333333333333332
Slovakia,2023,ENGI,1,12,8.333333333333332
Slovakia,2023,MATE,1,12,8.333333333333332
Slovakia,2023,MEDI,3,12,25.0
Slovakia,2023,NEUR,1,12,8.333333333333332
Slovakia,2023,PHYS,1,12,8.333333333333332
Slovakia,2023,PSYC,3,12,25.0
Slovakia,2023,SOCI,1,12,8.333333333333332
Slovenia,2023,MATE,1,7,14.285714285714285
Slovenia,2023,MEDI,4,7,57.14285714285714
Slovenia,2023,PSYC,1,7,14.285714285714285
Slovenia,2023,SOCI,1,7,14.285714285714285
South Africa,2023,CENG,1,22,4.545454545454546
South Africa,2023,EART,1,22,4.545454545454546
South Africa,2023,IMMU,2,22,9.090909090909092
South Africa,2023,MATE,1,22,4.545454545454546
South Africa,2023,MEDI,10,22,45.45454545454545
South Africa,2023,MULT,2,22,9.090909090909092
South Africa,2023,PSYC,4,22,18.181818181818183
South Africa,2023,SOCI,1,22,4.545454545454546
South Korea,2023,AGRI,4,140,2.857142857142857
South Korea,2023,BIOC,11,140,7.857142857142857
South Korea,2023,BUSI,1,140,0.7142857142857143
South Korea,2023,CENG,3,140,2.142857142857143
South Korea,2023,CHEM,6,140,4.285714285714286
South Korea,2023,COMP,4,140,2.857142857142857
South Korea,2023,ENER,1,140,0.7142857142857143
South Korea,2023,ENGI,8,140,5.714285714285714
South Korea,2023,ENVI,2,140,1.4285714285714286
South Korea,2023,IMMU,2,140,1.4285714285714286
South Korea,2023,MATE,6,140,4.285714285714286
South Korea,2023,MATH,1,140,0.7142857142857143
South Korea,2023,MEDI,45,140,32.142857142857146
South Korea,2023,MULT,3,140,2.142857142857143
South Korea,2023,NEUR,6,140,4.285714285714286
South Korea,2023,NURS,1,140,0.7142857142857143
South Korea,2023,PHYS,28,140,20.0
South Korea,2023,PSYC,6,140,4.285714285714286
South Korea,2023,SOCI,1,140,0.7142857142857143
South Korea,2023,VETE,1,140,0.7142857142857143
South Sudan,2023,MEDI,1,1,100.0
Spain,2023,AGRI,4,88,4.545454545454546
Spain,2023,BIOC,2,88,2.272727272727273
Spain,2023,CENG,3,88,3.4090909090909087
Spain,2023,CHEM,5,88,5.681818181818182
Spain,2023,ENGI,6,88,6.8181818181818175
Spain,2023,ENVI,1,88,1.1363636363636365
Spain,2023,MATE,1,88,1.1363636363636365
Spain,2023,MEDI,24,88,27.27272727272727
Spain,2023,MULT,3,88,3.4090909090909087
Spain,2023,NEUR,5,88,5.681818181818182
Spain,2023,PHAR,1,88,1.1363636363636365
Spain,2023,PHYS,26,88,29.545454545454547
Spain,2023,PSYC,5,88,5.681818181818182
Spain,2023,SOCI,2,88,2.272727272727273
Sri Lanka,2023,CENG,1,44,2.272727272727273
Sri Lanka,2023,CHEM,2,44,4.545454545454546
Sri Lanka,2023,COMP,1,44,2.272727272727273
Sri Lanka,2023,EART,1,44,2.272727272727273
Sri Lanka,2023,ENGI,6,44,13.636363636363635
Sri Lanka,2023,MATE,1,44,2.272727272727273
Sri Lanka,2023,MEDI,6,44,13.636363636363635
Sri Lanka,2023,PHAR,1,44,2.272727272727273
Sri Lanka,2023,PHYS,25,44,56.81818181818182
Sudan,2023,ENGI,1,4,25.0
Sudan,2023,MEDI,3,4,75.0
Sweden,2023,AGRI,1,69,1.4492753623188406
Sweden,2023,BIOC,3,69,4.3478260869565215
Sweden,2023,BUSI,2,69,2.898550724637681
Sweden,2023,CENG,2,69,2.898550724637681
Sweden,2023,CHEM,4,69,5.797101449275362
Sweden,2023,DENT,6,69,8.695652173913043
Sweden,2023,ENER,2,69,2.898550724637681
Sweden,2023,ENGI,1,69,1.4492753623188406
Sweden,2023,ENVI,3,69,4.3478260869565215
Sweden,2023,MATE,3,69,4.3478260869565215
Sweden,2023,MATH,3,69,4.3478260869565215
Sweden,2023,MEDI,21,69,30.434782608695656
Sweden,2023,MULT,8,69,11.594202898550725
Sweden,2023,NEUR,3,69,4.3478260869565215
Sweden,2023,PHAR,2,69,2.898550724637681
Sweden,2023,PHYS,1,69,1.4492753623188406
Sweden,2023,PSYC,1,69,1.4492753623188406
Sweden,2023,SOCI,2,69,2.898550724637681
Sweden,2023,VETE,1,69,1.4492753623188406
Switzerland,2023,AGRI,6,74,8.108108108108109
Switzerland,2023,CENG,1,74,1.3513513513513513
Switzerland,2023,CHEM,1,74,1.3513513513513513
Switzerland,2023,DENT,1,74,1.3513513513513513
Switzerland,2023,EART,1,74,1.3513513513513513
Switzerland,2023,ENER,1,74,1.3513513513513513
Switzerland,2023,ENGI,5,74,6.756756756756757
Switzerland,2023,ENVI,1,74,1.3513513513513513
Switzerland,2023,IMMU,2,74,2.7027027027027026
Switzerland,2023,MATE,1,74,1.3513513513513513
Switzerland,2023,MEDI,17,74,22.972972972972975
Switzerland,2023,MULT,2,74,2.7027027027027026
Switzerland,2023,PHYS,29,74,39.189189189189186
Switzerland,2023,PSYC,4,74,5.405405405405405
Switzerland,2023,SOCI,2,74,2.7027027027027026
Syrian Arab Republic,2023,MATE,1,1,100.0
Taiwan,2023,AGRI,4,117,3.418803418803419
Taiwan,2023,BIOC,11,117,9.401709401709402
Taiwan,2023,CENG,2,117,1.7094017094017095
Taiwan,2023,CHEM,3,117,2.564102564102564
Taiwan,2023,ENGI,9,117,7.6923076923076925
Taiwan,2023,IMMU,2,117,1.7094017094017095
Taiwan,2023,MATE,4,117,3.418803418803419
Taiwan,2023,MEDI,39,117,33.33333333333333
Taiwan,2023,MULT,5,117,4.273504273504273
Taiwan,2023,NEUR,4,117,3.418803418803419
Taiwan,2023,NURS,2,117,1.7094017094017095
Taiwan,2023,PHAR,1,117,0.8547008547008548
Taiwan,2023,PHYS,26,117,22.22222222222222
Taiwan,2023,PSYC,2,117,1.7094017094017095
Taiwan,2023,SOCI,2,117,1.7094017094017095
Taiwan,2023,VETE,1,117,0.8547008547008548
Tanzania,2023,IMMU,1,2,50.0
Tanzania,2023,MEDI,1,2,50.0
Thailand,2023,AGRI,180,2809,6.407974368102527
Thailand,2023,ARTS,29,2809,1.0323958704165184
Thailand,2023,BIOC,192,2809,6.835172659309363
Thailand,2023,BUSI,46,2809,1.6375934496262017
Thailand,2023,CENG,134,2809,4.770380918476326
Thailand,2023,CHEM,182,2809,6.479174083303667
Thailand,2023,COMP,131,2809,4.663581345674618
Thailand,2023,DECI,3,2809,0.10679957280170879
Thailand,2023,DENT,70,2809,2.491990032039872
Thailand,2023,EART,32,2809,1.1391954432182272
Thailand,2023,ECON,28,2809,0.9967960128159488
Thailand,2023,ENER,71,2809,2.527589889640441
Thailand,2023,ENGI,160,2809,5.695977216091136
Thailand,2023,ENVI,99,2809,3.52438590245639
Thailand,2023,HEAL,19,2809,0.6763972944108224
Thailand,2023,IMMU,80,2809,2.847988608045568
Thailand,2023,MATE,127,2809,4.521181915272339
Thailand,2023,MATH,33,2809,1.1747953008187968
Thailand,2023,MEDI,593,2809,21.110715557137773
Thailand,2023,MULT,187,2809,6.657173371306515
Thailand,2023,NEUR,55,2809,1.957992168031328
Thailand,2023,NURS,26,2809,0.9255962976148095
Thailand,2023,PHAR,59,2809,2.1003915984336063
Thailand,2023,PHYS,95,2809,3.3819864720541117
Thailand,2023,PSYC,28,2809,0.9967960128159488
Thailand,2023,SOCI,115,2809,4.093983624065504
Thailand,2023,VETE,35,2809,1.245995016019936
Togo,2023,MEDI,1,1,100.0
Trinidad and Tobago,2023,MEDI,2,2,100.0
Tunisia,2023,MEDI,3,5,60.0
Tunisia,2023,PSYC,2,5,40.0
Turkey,2023,AGRI,1,59,1.694915254237288
Turkey,2023,BUSI,1,59,1.694915254237288
Turkey,2023,CENG,1,59,1.694915254237288
Turkey,2023,CHEM,5,59,8.47457627118644
Turkey,2023,ENGI,5,59,8.47457627118644
Turkey,2023,MEDI,12,59,20.33898305084746
Turkey,2023,MULT,1,59,1.694915254237288
Turkey,2023,NEUR,2,59,3.389830508474576
Turkey,2023,PHYS,25,59,42.3728813559322
Turkey,2023,PSYC,5,59,8.47457627118644
Turkey,2023,SOCI,1,59,1.694915254237288
Uganda,2023,BIOC,2,8,25.0
Uganda,2023,MEDI,3,8,37.5
Uganda,2023,PSYC,2,8,25.0
Uganda,2023,SOCI,1,8,12.5
Ukraine,2023,ENGI,5,39,12.82051282051282
Ukraine,2023,MEDI,6,39,15.384615384615385
Ukraine,2023,PHYS,25,39,64.1025641025641
Ukraine,2023,PSYC,2,39,5.128205128205128
Ukraine,2023,SOCI,1,39,2.564102564102564
United Arab Emirates,2023,CHEM,2,8,25.0
United Arab Emirates,2023,EART,1,8,12.5
United Arab Emirates,2023,MEDI,3,8,37.5
United Arab Emirates,2023,NEUR,1,8,12.5
United Arab Emirates,2023,PSYC,1,8,12.5
United Kingdom,2023,AGRI,15,221,6.787330316742081
United Kingdom,2023,ARTS,2,221,0.904977375565611
United Kingdom,2023,BIOC,9,221,4.072398190045249
United Kingdom,2023,BUSI,1,221,0.4524886877828055
United Kingdom,2023,CENG,4,221,1.809954751131222
United Kingdom,2023,CHEM,6,221,2.7149321266968327
United Kingdom,2023,COMP,5,221,2.262443438914027
United Kingdom,2023,EART,3,221,1.3574660633484164
United Kingdom,2023,ECON,3,221,1.3574660633484164
United Kingdom,2023,ENER,5,221,2.262443438914027
United Kingdom,2023,ENGI,7,221,3.167420814479638
United Kingdom,2023,ENVI,2,221,0.904977375565611
United Kingdom,2023,IMMU,10,221,4.524886877828054
United Kingdom,2023,MATE,4,221,1.809954751131222
United Kingdom,2023,MATH,1,221,0.4524886877828055
United Kingdom,2023,MEDI,69,221,31.221719457013574
United Kingdom,2023,MULT,13,221,5.88235294117647
United Kingdom,2023,NEUR,12,221,5.429864253393665
United Kingdom,2023,NURS,2,221,0.904977375565611
United Kingdom,2023,PHAR,2,221,0.904977375565611
United Kingdom,2023,PHYS,32,221,14.479638009049776
United Kingdom,2023,PSYC,6,221,2.7149321266968327
United Kingdom,2023,SOCI,6,221,2.7149321266968327
United Kingdom,2023,VETE,2,221,0.904977375565611
United States,2023,AGRI,30,433,6.928406466512701
United States,2023,ARTS,1,433,0.23094688221709006
United States,2023,BIOC,25,433,5.773672055427252
United States,2023,BUSI,11,433,2.5404157043879905
United States,2023,CENG,12,433,2.771362586605081
United States,2023,CHEM,18,433,4.157043879907621
United States,2023,COMP,4,433,0.9237875288683602
United States,2023,DENT,6,433,1.3856812933025404
United States,2023,EART,4,433,0.9237875288683602
United States,2023,ECON,4,433,0.9237875288683602
United States,2023,ENER,2,433,0.4618937644341801
United States,2023,ENGI,10,433,2.3094688221709005
United States,2023,ENVI,7,433,1.6166281755196306
United States,2023,HEAL,2,433,0.4618937644341801
United States,2023,IMMU,6,433,1.3856812933025404
United States,2023,MATE,10,433,2.3094688221709005
United States,2023,MATH,1,433,0.23094688221709006
United States,2023,MEDI,157,433,36.25866050808314
United States,2023,MULT,32,433,7.390300230946882
United States,2023,NEUR,18,433,4.157043879907621
United States,2023,NURS,6,433,1.3856812933025404
United States,2023,PHAR,6,433,1.3856812933025404
United States,2023,PHYS,32,433,7.390300230946882
United States,2023,PSYC,11,433,2.5404157043879905
United States,2023,SOCI,12,433,2.771362586605081
United States,2023,VETE,6,433,1.3856812933025404
Uruguay,2023,MEDI,3,4,75.0
Uruguay,2023,PSYC,1,4,25.0
Uzbekistan,2023,ENGI,5,13,38.46153846153847
Uzbekistan,2023,PHYS,8,13,61.53846153846154
Venezuela,2023,MEDI,1,1,100.0
Viet Nam,2023,AGRI,6,83,7.228915662650602
Viet Nam,2023,BIOC,2,83,2.4096385542168677
Viet Nam,2023,CENG,3,83,3.614457831325301
Viet Nam,2023,CHEM,3,83,3.614457831325301
Viet Nam,2023,COMP,3,83,3.614457831325301
Viet Nam,2023,EART,5,83,6.024096385542169
Viet Nam,2023,ECON,1,83,1.2048192771084338
Viet Nam,2023,ENGI,14,83,16.867469879518072
Viet Nam,2023,ENVI,7,83,8.433734939759036
Viet Nam,2023,IMMU,2,83,2.4096385542168677
Viet Nam,2023,MATE,2,83,2.4096385542168677
Viet Nam,2023,MATH,1,83,1.2048192771084338
Viet Nam,2023,MEDI,20,83,24.096385542168676
Viet Nam,2023,MULT,3,83,3.614457831325301
Viet Nam,2023,NEUR,2,83,2.4096385542168677
Viet Nam,2023,NURS,1,83,1.2048192771084338
Viet Nam,2023,PHAR,2,83,2.4096385542168677
Viet Nam,2023,PSYC,1,83,1.2048192771084338
Viet Nam,2023,SOCI,5,83,6.024096385542169
Yemen,2023,MEDI,3,3,100.0
Zambia,2023,ENGI,1,2,50.0
Zambia,2023,MEDI,1,2,50.0
Zimbabwe,2023,MEDI,3,3,100.0
